ts,uid,id.orig_h,id.orig_p,id.resp_h,id.resp_p,unit_id,func,network_direction,address,quantity,values,Time
1593265373.749942,COy3tz3IvvIcsf9oU2,123.145.120.99,23705,123.145.120.102,502,1,WRITE_SINGLE_COIL,response,10,1,F,1593265373.749942
1593265373.750049,COy3tz3IvvIcsf9oU2,123.145.120.99,23705,123.145.120.102,502,1,WRITE_SINGLE_COIL,request,11,1,F,1593265373.750049
1593265373.753276,COy3tz3IvvIcsf9oU2,123.145.120.99,23705,123.145.120.102,502,1,WRITE_SINGLE_COIL,response,11,1,F,1593265373.753276
1593265373.753371,COy3tz3IvvIcsf9oU2,123.145.120.99,23705,123.145.120.102,502,1,WRITE_SINGLE_COIL,request,12,1,F,1593265373.753371
1593265373.756728,COy3tz3IvvIcsf9oU2,123.145.120.99,23705,123.145.120.102,502,1,WRITE_SINGLE_COIL,response,12,1,F,1593265373.756728
1593265373.756765,COy3tz3IvvIcsf9oU2,123.145.120.99,23705,123.145.120.102,502,1,WRITE_SINGLE_COIL,request,13,1,F,1593265373.756765
1593265373.760006,COy3tz3IvvIcsf9oU2,123.145.120.99,23705,123.145.120.102,502,1,WRITE_SINGLE_COIL,response,13,1,F,1593265373.760006
1593265373.76006,COy3tz3IvvIcsf9oU2,123.145.120.99,23705,123.145.120.102,502,1,WRITE_SINGLE_COIL,request,14,1,F,1593265373.76006
1593265373.763287,COy3tz3IvvIcsf9oU2,123.145.120.99,23705,123.145.120.102,502,1,WRITE_SINGLE_COIL,response,14,1,F,1593265373.763287
1593265374.264009,COy3tz3IvvIcsf9oU2,123.145.120.99,23705,123.145.120.102,502,1,WRITE_SINGLE_COIL,request,0,1,F,1593265374.264009
1593265374.265248,COy3tz3IvvIcsf9oU2,123.145.120.99,23705,123.145.120.102,502,1,WRITE_SINGLE_COIL,response,0,1,F,1593265374.265248
1593265374.265332,COy3tz3IvvIcsf9oU2,123.145.120.99,23705,123.145.120.102,502,1,WRITE_SINGLE_COIL,request,1,1,F,1593265374.265332
1593265374.268567,COy3tz3IvvIcsf9oU2,123.145.120.99,23705,123.145.120.102,502,1,WRITE_SINGLE_COIL,response,1,1,F,1593265374.268567
1593265374.268637,COy3tz3IvvIcsf9oU2,123.145.120.99,23705,123.145.120.102,502,1,WRITE_SINGLE_COIL,request,2,1,T,1593265374.268637
1593265374.271842,COy3tz3IvvIcsf9oU2,123.145.120.99,23705,123.145.120.102,502,1,WRITE_SINGLE_COIL,response,2,1,T,1593265374.271842
1593265374.271897,COy3tz3IvvIcsf9oU2,123.145.120.99,23705,123.145.120.102,502,1,WRITE_SINGLE_COIL,request,3,1,T,1593265374.271897
1593265374.275125,COy3tz3IvvIcsf9oU2,123.145.120.99,23705,123.145.120.102,502,1,WRITE_SINGLE_COIL,response,3,1,T,1593265374.275125
1593265374.27521,COy3tz3IvvIcsf9oU2,123.145.120.99,23705,123.145.120.102,502,1,WRITE_SINGLE_COIL,request,4,1,T,1593265374.27521
1593265374.278522,COy3tz3IvvIcsf9oU2,123.145.120.99,23705,123.145.120.102,502,1,WRITE_SINGLE_COIL,response,4,1,T,1593265374.278522
1593265374.278616,COy3tz3IvvIcsf9oU2,123.145.120.99,23705,123.145.120.102,502,1,WRITE_SINGLE_COIL,request,5,1,F,1593265374.278616
1593265374.281802,COy3tz3IvvIcsf9oU2,123.145.120.99,23705,123.145.120.102,502,1,WRITE_SINGLE_COIL,response,5,1,F,1593265374.281802
1593265374.281878,COy3tz3IvvIcsf9oU2,123.145.120.99,23705,123.145.120.102,502,1,WRITE_SINGLE_COIL,request,6,1,F,1593265374.281878
1593265374.285069,COy3tz3IvvIcsf9oU2,123.145.120.99,23705,123.145.120.102,502,1,WRITE_SINGLE_COIL,response,6,1,F,1593265374.285069
1593265374.285124,COy3tz3IvvIcsf9oU2,123.145.120.99,23705,123.145.120.102,502,1,WRITE_SINGLE_COIL,request,7,1,F,1593265374.285124
1593265374.288417,COy3tz3IvvIcsf9oU2,123.145.120.99,23705,123.145.120.102,502,1,WRITE_SINGLE_COIL,response,7,1,F,1593265374.288417
1593265374.789165,COy3tz3IvvIcsf9oU2,123.145.120.99,23705,123.145.120.102,502,1,WRITE_SINGLE_COIL,request,0,1,F,1593265374.789165
1593265374.790525,COy3tz3IvvIcsf9oU2,123.145.120.99,23705,123.145.120.102,502,1,WRITE_SINGLE_COIL,response,0,1,F,1593265374.790525
1593265374.790605,COy3tz3IvvIcsf9oU2,123.145.120.99,23705,123.145.120.102,502,1,WRITE_SINGLE_COIL,request,1,1,F,1593265374.790605
1593265374.793793,COy3tz3IvvIcsf9oU2,123.145.120.99,23705,123.145.120.102,502,1,WRITE_SINGLE_COIL,response,1,1,F,1593265374.793793
1593265374.793886,COy3tz3IvvIcsf9oU2,123.145.120.99,23705,123.145.120.102,502,1,WRITE_SINGLE_COIL,request,2,1,F,1593265374.793886
1593265374.797099,COy3tz3IvvIcsf9oU2,123.145.120.99,23705,123.145.120.102,502,1,WRITE_SINGLE_COIL,response,2,1,F,1593265374.797099
1593265374.797198,COy3tz3IvvIcsf9oU2,123.145.120.99,23705,123.145.120.102,502,1,WRITE_SINGLE_COIL,request,3,1,F,1593265374.797198
1593265374.800533,COy3tz3IvvIcsf9oU2,123.145.120.99,23705,123.145.120.102,502,1,WRITE_SINGLE_COIL,response,3,1,F,1593265374.800533
1593265374.800604,COy3tz3IvvIcsf9oU2,123.145.120.99,23705,123.145.120.102,502,1,WRITE_SINGLE_COIL,request,4,1,F,1593265374.800604
1593265374.803815,COy3tz3IvvIcsf9oU2,123.145.120.99,23705,123.145.120.102,502,1,WRITE_SINGLE_COIL,response,4,1,F,1593265374.803815
1593265374.803881,COy3tz3IvvIcsf9oU2,123.145.120.99,23705,123.145.120.102,502,1,WRITE_SINGLE_COIL,request,5,1,F,1593265374.803881
1593265374.807382,COy3tz3IvvIcsf9oU2,123.145.120.99,23705,123.145.120.102,502,1,WRITE_SINGLE_COIL,response,5,1,F,1593265374.807382
1593265374.807471,COy3tz3IvvIcsf9oU2,123.145.120.99,23705,123.145.120.102,502,1,WRITE_SINGLE_COIL,request,6,1,F,1593265374.807471
1593265374.810654,COy3tz3IvvIcsf9oU2,123.145.120.99,23705,123.145.120.102,502,1,WRITE_SINGLE_COIL,response,6,1,F,1593265374.810654
1593265374.810785,COy3tz3IvvIcsf9oU2,123.145.120.99,23705,123.145.120.102,502,1,WRITE_SINGLE_COIL,request,7,1,F,1593265374.810785
1593265374.813916,COy3tz3IvvIcsf9oU2,123.145.120.99,23705,123.145.120.102,502,1,WRITE_SINGLE_COIL,response,7,1,F,1593265374.813916
1593265374.81404,COy3tz3IvvIcsf9oU2,123.145.120.99,23705,123.145.120.102,502,1,WRITE_SINGLE_COIL,request,8,1,F,1593265374.81404
1593265374.817381,COy3tz3IvvIcsf9oU2,123.145.120.99,23705,123.145.120.102,502,1,WRITE_SINGLE_COIL,response,8,1,F,1593265374.817381
1593265374.817437,COy3tz3IvvIcsf9oU2,123.145.120.99,23705,123.145.120.102,502,1,WRITE_SINGLE_COIL,request,9,1,F,1593265374.817437
1593265374.820617,COy3tz3IvvIcsf9oU2,123.145.120.99,23705,123.145.120.102,502,1,WRITE_SINGLE_COIL,response,9,1,F,1593265374.820617
1593265374.820718,COy3tz3IvvIcsf9oU2,123.145.120.99,23705,123.145.120.102,502,1,WRITE_SINGLE_COIL,request,10,1,F,1593265374.820718
1593265374.823875,COy3tz3IvvIcsf9oU2,123.145.120.99,23705,123.145.120.102,502,1,WRITE_SINGLE_COIL,response,10,1,F,1593265374.823875
1593265374.823969,COy3tz3IvvIcsf9oU2,123.145.120.99,23705,123.145.120.102,502,1,WRITE_SINGLE_COIL,request,11,1,F,1593265374.823969
1593265374.82734,COy3tz3IvvIcsf9oU2,123.145.120.99,23705,123.145.120.102,502,1,WRITE_SINGLE_COIL,response,11,1,F,1593265374.82734
1593265374.827373,COy3tz3IvvIcsf9oU2,123.145.120.99,23705,123.145.120.102,502,1,WRITE_SINGLE_COIL,request,12,1,F,1593265374.827373
1593265374.830618,COy3tz3IvvIcsf9oU2,123.145.120.99,23705,123.145.120.102,502,1,WRITE_SINGLE_COIL,response,12,1,F,1593265374.830618
1593265374.830694,COy3tz3IvvIcsf9oU2,123.145.120.99,23705,123.145.120.102,502,1,WRITE_SINGLE_COIL,request,13,1,F,1593265374.830694
1593265374.833871,COy3tz3IvvIcsf9oU2,123.145.120.99,23705,123.145.120.102,502,1,WRITE_SINGLE_COIL,response,13,1,F,1593265374.833871
1593265374.83397,COy3tz3IvvIcsf9oU2,123.145.120.99,23705,123.145.120.102,502,1,WRITE_SINGLE_COIL,request,14,1,F,1593265374.83397
1593265374.83732,COy3tz3IvvIcsf9oU2,123.145.120.99,23705,123.145.120.102,502,1,WRITE_SINGLE_COIL,response,14,1,F,1593265374.83732
1593265389.785466,CFLciXVG6MgWPeYsk,123.145.120.99,23705,123.145.120.102,502,1,WRITE_SINGLE_COIL,request,0,1,F,1593265389.785466
1593265389.788465,CFLciXVG6MgWPeYsk,123.145.120.99,23705,123.145.120.102,502,1,WRITE_SINGLE_COIL,response,0,1,F,1593265389.788465
1593265389.788684,CFLciXVG6MgWPeYsk,123.145.120.99,23705,123.145.120.102,502,1,WRITE_SINGLE_COIL,request,1,1,F,1593265389.788684
1593265389.791728,CFLciXVG6MgWPeYsk,123.145.120.99,23705,123.145.120.102,502,1,WRITE_SINGLE_COIL,response,1,1,F,1593265389.791728
1593265389.791909,CFLciXVG6MgWPeYsk,123.145.120.99,23705,123.145.120.102,502,1,WRITE_SINGLE_COIL,request,2,1,F,1593265389.791909
1593265389.795065,CFLciXVG6MgWPeYsk,123.145.120.99,23705,123.145.120.102,502,1,WRITE_SINGLE_COIL,response,2,1,F,1593265389.795065
1593265389.795262,CFLciXVG6MgWPeYsk,123.145.120.99,23705,123.145.120.102,502,1,WRITE_SINGLE_COIL,request,3,1,F,1593265389.795262
1593265389.79831,CFLciXVG6MgWPeYsk,123.145.120.99,23705,123.145.120.102,502,1,WRITE_SINGLE_COIL,response,3,1,F,1593265389.79831
1593265389.798525,CFLciXVG6MgWPeYsk,123.145.120.99,23705,123.145.120.102,502,1,WRITE_SINGLE_COIL,request,4,1,F,1593265389.798525
1593265389.801497,CFLciXVG6MgWPeYsk,123.145.120.99,23705,123.145.120.102,502,1,WRITE_SINGLE_COIL,response,4,1,F,1593265389.801497
1593265389.801655,CFLciXVG6MgWPeYsk,123.145.120.99,23705,123.145.120.102,502,1,WRITE_SINGLE_COIL,request,5,1,F,1593265389.801655
1593265389.804838,CFLciXVG6MgWPeYsk,123.145.120.99,23705,123.145.120.102,502,1,WRITE_SINGLE_COIL,response,5,1,F,1593265389.804838
1593265389.804921,CFLciXVG6MgWPeYsk,123.145.120.99,23705,123.145.120.102,502,1,WRITE_SINGLE_COIL,request,6,1,F,1593265389.804921
1593265389.808231,CFLciXVG6MgWPeYsk,123.145.120.99,23705,123.145.120.102,502,1,WRITE_SINGLE_COIL,response,6,1,F,1593265389.808231
1593265389.808396,CFLciXVG6MgWPeYsk,123.145.120.99,23705,123.145.120.102,502,1,WRITE_SINGLE_COIL,request,7,1,F,1593265389.808396
1593265389.811487,CFLciXVG6MgWPeYsk,123.145.120.99,23705,123.145.120.102,502,1,WRITE_SINGLE_COIL,response,7,1,F,1593265389.811487
1593265389.811677,CFLciXVG6MgWPeYsk,123.145.120.99,23705,123.145.120.102,502,1,WRITE_SINGLE_COIL,request,8,1,F,1593265389.811677
1593265389.814841,CFLciXVG6MgWPeYsk,123.145.120.99,23705,123.145.120.102,502,1,WRITE_SINGLE_COIL,response,8,1,F,1593265389.814841
1593265389.815008,CFLciXVG6MgWPeYsk,123.145.120.99,23705,123.145.120.102,502,1,WRITE_SINGLE_COIL,request,9,1,F,1593265389.815008
1593265389.818084,CFLciXVG6MgWPeYsk,123.145.120.99,23705,123.145.120.102,502,1,WRITE_SINGLE_COIL,response,9,1,F,1593265389.818084
1593265389.818203,CFLciXVG6MgWPeYsk,123.145.120.99,23705,123.145.120.102,502,1,WRITE_SINGLE_COIL,request,10,1,F,1593265389.818203
1593265389.821446,CFLciXVG6MgWPeYsk,123.145.120.99,23705,123.145.120.102,502,1,WRITE_SINGLE_COIL,response,10,1,F,1593265389.821446
1593265389.821596,CFLciXVG6MgWPeYsk,123.145.120.99,23705,123.145.120.102,502,1,WRITE_SINGLE_COIL,request,11,1,F,1593265389.821596
1593265389.824757,CFLciXVG6MgWPeYsk,123.145.120.99,23705,123.145.120.102,502,1,WRITE_SINGLE_COIL,response,11,1,F,1593265389.824757
1593265389.824885,CFLciXVG6MgWPeYsk,123.145.120.99,23705,123.145.120.102,502,1,WRITE_SINGLE_COIL,request,12,1,F,1593265389.824885
1593265389.828084,CFLciXVG6MgWPeYsk,123.145.120.99,23705,123.145.120.102,502,1,WRITE_SINGLE_COIL,response,12,1,F,1593265389.828084
1593265389.828381,CFLciXVG6MgWPeYsk,123.145.120.99,23705,123.145.120.102,502,1,WRITE_SINGLE_COIL,request,13,1,F,1593265389.828381
1593265389.831495,CFLciXVG6MgWPeYsk,123.145.120.99,23705,123.145.120.102,502,1,WRITE_SINGLE_COIL,response,13,1,F,1593265389.831495
1593265389.831625,CFLciXVG6MgWPeYsk,123.145.120.99,23705,123.145.120.102,502,1,WRITE_SINGLE_COIL,request,14,1,F,1593265389.831625
1593265389.834731,CFLciXVG6MgWPeYsk,123.145.120.99,23705,123.145.120.102,502,1,WRITE_SINGLE_COIL,response,14,1,F,1593265389.834731
1593265389.834947,CFLciXVG6MgWPeYsk,123.145.120.99,23705,123.145.120.102,502,1,WRITE_SINGLE_COIL,request,0,1,F,1593265389.834947
1593265389.837982,CFLciXVG6MgWPeYsk,123.145.120.99,23705,123.145.120.102,502,1,WRITE_SINGLE_COIL,response,0,1,F,1593265389.837982
1593265389.838346,CFLciXVG6MgWPeYsk,123.145.120.99,23705,123.145.120.102,502,1,WRITE_SINGLE_COIL,request,1,1,T,1593265389.838346
1593265389.841337,CFLciXVG6MgWPeYsk,123.145.120.99,23705,123.145.120.102,502,1,WRITE_SINGLE_COIL,response,1,1,T,1593265389.841337
1593265389.841644,CFLciXVG6MgWPeYsk,123.145.120.99,23705,123.145.120.102,502,1,WRITE_SINGLE_COIL,request,2,1,F,1593265389.841644
1593265389.844551,CFLciXVG6MgWPeYsk,123.145.120.99,23705,123.145.120.102,502,1,WRITE_SINGLE_COIL,response,2,1,F,1593265389.844551
1593265389.84475,CFLciXVG6MgWPeYsk,123.145.120.99,23705,123.145.120.102,502,1,WRITE_SINGLE_COIL,request,3,1,F,1593265389.84475
1593265389.847833,CFLciXVG6MgWPeYsk,123.145.120.99,23705,123.145.120.102,502,1,WRITE_SINGLE_COIL,response,3,1,F,1593265389.847833
1593265389.84812,CFLciXVG6MgWPeYsk,123.145.120.99,23705,123.145.120.102,502,1,WRITE_SINGLE_COIL,request,4,1,F,1593265389.84812
1593265389.851216,CFLciXVG6MgWPeYsk,123.145.120.99,23705,123.145.120.102,502,1,WRITE_SINGLE_COIL,response,4,1,F,1593265389.851216
1593265389.851431,CFLciXVG6MgWPeYsk,123.145.120.99,23705,123.145.120.102,502,1,WRITE_SINGLE_COIL,request,5,1,T,1593265389.851431
1593265389.854556,CFLciXVG6MgWPeYsk,123.145.120.99,23705,123.145.120.102,502,1,WRITE_SINGLE_COIL,response,5,1,T,1593265389.854556
1593265389.854764,CFLciXVG6MgWPeYsk,123.145.120.99,23705,123.145.120.102,502,1,WRITE_SINGLE_COIL,request,6,1,T,1593265389.854764
1593265389.857759,CFLciXVG6MgWPeYsk,123.145.120.99,23705,123.145.120.102,502,1,WRITE_SINGLE_COIL,response,6,1,T,1593265389.857759
1593265389.857874,CFLciXVG6MgWPeYsk,123.145.120.99,23705,123.145.120.102,502,1,WRITE_SINGLE_COIL,request,7,1,F,1593265389.857874
1593265389.861105,CFLciXVG6MgWPeYsk,123.145.120.99,23705,123.145.120.102,502,1,WRITE_SINGLE_COIL,response,7,1,F,1593265389.861105
1593265390.361939,CFLciXVG6MgWPeYsk,123.145.120.99,23705,123.145.120.102,502,1,WRITE_SINGLE_COIL,request,0,1,F,1593265390.361939
1593265390.363225,CFLciXVG6MgWPeYsk,123.145.120.99,23705,123.145.120.102,502,1,WRITE_SINGLE_COIL,response,0,1,F,1593265390.363225
1593265390.36338,CFLciXVG6MgWPeYsk,123.145.120.99,23705,123.145.120.102,502,1,WRITE_SINGLE_COIL,request,1,1,F,1593265390.36338
1593265390.36653,CFLciXVG6MgWPeYsk,123.145.120.99,23705,123.145.120.102,502,1,WRITE_SINGLE_COIL,response,1,1,F,1593265390.36653
1593265390.366709,CFLciXVG6MgWPeYsk,123.145.120.99,23705,123.145.120.102,502,1,WRITE_SINGLE_COIL,request,2,1,F,1593265390.366709
1593265390.369744,CFLciXVG6MgWPeYsk,123.145.120.99,23705,123.145.120.102,502,1,WRITE_SINGLE_COIL,response,2,1,F,1593265390.369744
1593265390.3699,CFLciXVG6MgWPeYsk,123.145.120.99,23705,123.145.120.102,502,1,WRITE_SINGLE_COIL,request,3,1,F,1593265390.3699
1593265390.373099,CFLciXVG6MgWPeYsk,123.145.120.99,23705,123.145.120.102,502,1,WRITE_SINGLE_COIL,response,3,1,F,1593265390.373099
1593265390.373194,CFLciXVG6MgWPeYsk,123.145.120.99,23705,123.145.120.102,502,1,WRITE_SINGLE_COIL,request,4,1,F,1593265390.373194
1593265390.37647,CFLciXVG6MgWPeYsk,123.145.120.99,23705,123.145.120.102,502,1,WRITE_SINGLE_COIL,response,4,1,F,1593265390.37647
1593265390.376579,CFLciXVG6MgWPeYsk,123.145.120.99,23705,123.145.120.102,502,1,WRITE_SINGLE_COIL,request,5,1,F,1593265390.376579
1593265390.379719,CFLciXVG6MgWPeYsk,123.145.120.99,23705,123.145.120.102,502,1,WRITE_SINGLE_COIL,response,5,1,F,1593265390.379719
1593265390.379862,CFLciXVG6MgWPeYsk,123.145.120.99,23705,123.145.120.102,502,1,WRITE_SINGLE_COIL,request,6,1,F,1593265390.379862
1593265390.383049,CFLciXVG6MgWPeYsk,123.145.120.99,23705,123.145.120.102,502,1,WRITE_SINGLE_COIL,response,6,1,F,1593265390.383049
1593265390.383173,CFLciXVG6MgWPeYsk,123.145.120.99,23705,123.145.120.102,502,1,WRITE_SINGLE_COIL,request,7,1,F,1593265390.383173
1593265390.386433,CFLciXVG6MgWPeYsk,123.145.120.99,23705,123.145.120.102,502,1,WRITE_SINGLE_COIL,response,7,1,F,1593265390.386433
1593265390.386553,CFLciXVG6MgWPeYsk,123.145.120.99,23705,123.145.120.102,502,1,WRITE_SINGLE_COIL,request,8,1,F,1593265390.386553
1593265390.389752,CFLciXVG6MgWPeYsk,123.145.120.99,23705,123.145.120.102,502,1,WRITE_SINGLE_COIL,response,8,1,F,1593265390.389752
1593265390.389836,CFLciXVG6MgWPeYsk,123.145.120.99,23705,123.145.120.102,502,1,WRITE_SINGLE_COIL,request,9,1,F,1593265390.389836
1593265390.392958,CFLciXVG6MgWPeYsk,123.145.120.99,23705,123.145.120.102,502,1,WRITE_SINGLE_COIL,response,9,1,F,1593265390.392958
1593265390.393102,CFLciXVG6MgWPeYsk,123.145.120.99,23705,123.145.120.102,502,1,WRITE_SINGLE_COIL,request,10,1,F,1593265390.393102
1593265390.396423,CFLciXVG6MgWPeYsk,123.145.120.99,23705,123.145.120.102,502,1,WRITE_SINGLE_COIL,response,10,1,F,1593265390.396423
1593265390.396551,CFLciXVG6MgWPeYsk,123.145.120.99,23705,123.145.120.102,502,1,WRITE_SINGLE_COIL,request,11,1,F,1593265390.396551
1593265390.399645,CFLciXVG6MgWPeYsk,123.145.120.99,23705,123.145.120.102,502,1,WRITE_SINGLE_COIL,response,11,1,F,1593265390.399645
1593265390.399743,CFLciXVG6MgWPeYsk,123.145.120.99,23705,123.145.120.102,502,1,WRITE_SINGLE_COIL,request,12,1,F,1593265390.399743
1593265390.403106,CFLciXVG6MgWPeYsk,123.145.120.99,23705,123.145.120.102,502,1,WRITE_SINGLE_COIL,response,12,1,F,1593265390.403106
1593265390.40319,CFLciXVG6MgWPeYsk,123.145.120.99,23705,123.145.120.102,502,1,WRITE_SINGLE_COIL,request,13,1,F,1593265390.40319
1593265390.406383,CFLciXVG6MgWPeYsk,123.145.120.99,23705,123.145.120.102,502,1,WRITE_SINGLE_COIL,response,13,1,F,1593265390.406383
1593265390.406511,CFLciXVG6MgWPeYsk,123.145.120.99,23705,123.145.120.102,502,1,WRITE_SINGLE_COIL,request,14,1,F,1593265390.406511
1593265390.409673,CFLciXVG6MgWPeYsk,123.145.120.99,23705,123.145.120.102,502,1,WRITE_SINGLE_COIL,response,14,1,F,1593265390.409673
1593265390.909596,CFLciXVG6MgWPeYsk,123.145.120.99,23705,123.145.120.102,502,1,WRITE_SINGLE_COIL,request,0,1,F,1593265390.909596
1593265390.910616,CFLciXVG6MgWPeYsk,123.145.120.99,23705,123.145.120.102,502,1,WRITE_SINGLE_COIL,response,0,1,F,1593265390.910616
1593265390.910837,CFLciXVG6MgWPeYsk,123.145.120.99,23705,123.145.120.102,502,1,WRITE_SINGLE_COIL,request,1,1,T,1593265390.910837
1593265390.91388,CFLciXVG6MgWPeYsk,123.145.120.99,23705,123.145.120.102,502,1,WRITE_SINGLE_COIL,response,1,1,T,1593265390.91388
1593265390.914084,CFLciXVG6MgWPeYsk,123.145.120.99,23705,123.145.120.102,502,1,WRITE_SINGLE_COIL,request,2,1,F,1593265390.914084
1593265390.917469,CFLciXVG6MgWPeYsk,123.145.120.99,23705,123.145.120.102,502,1,WRITE_SINGLE_COIL,response,2,1,F,1593265390.917469
1593265390.917666,CFLciXVG6MgWPeYsk,123.145.120.99,23705,123.145.120.102,502,1,WRITE_SINGLE_COIL,request,3,1,F,1593265390.917666
1593265390.920764,CFLciXVG6MgWPeYsk,123.145.120.99,23705,123.145.120.102,502,1,WRITE_SINGLE_COIL,response,3,1,F,1593265390.920764
1593265390.92097,CFLciXVG6MgWPeYsk,123.145.120.99,23705,123.145.120.102,502,1,WRITE_SINGLE_COIL,request,4,1,T,1593265390.92097
1593265390.92412,CFLciXVG6MgWPeYsk,123.145.120.99,23705,123.145.120.102,502,1,WRITE_SINGLE_COIL,response,4,1,T,1593265390.92412
1593265390.924326,CFLciXVG6MgWPeYsk,123.145.120.99,23705,123.145.120.102,502,1,WRITE_SINGLE_COIL,request,5,1,T,1593265390.924326
1593265390.927456,CFLciXVG6MgWPeYsk,123.145.120.99,23705,123.145.120.102,502,1,WRITE_SINGLE_COIL,response,5,1,T,1593265390.927456
1593265390.927663,CFLciXVG6MgWPeYsk,123.145.120.99,23705,123.145.120.102,502,1,WRITE_SINGLE_COIL,request,6,1,F,1593265390.927663
1593265390.930739,CFLciXVG6MgWPeYsk,123.145.120.99,23705,123.145.120.102,502,1,WRITE_SINGLE_COIL,response,6,1,F,1593265390.930739
1593265390.930944,CFLciXVG6MgWPeYsk,123.145.120.99,23705,123.145.120.102,502,1,WRITE_SINGLE_COIL,request,7,1,F,1593265390.930944
1593265390.934076,CFLciXVG6MgWPeYsk,123.145.120.99,23705,123.145.120.102,502,1,WRITE_SINGLE_COIL,response,7,1,F,1593265390.934076
1593265391.434335,CFLciXVG6MgWPeYsk,123.145.120.99,23705,123.145.120.102,502,1,WRITE_SINGLE_COIL,request,0,1,F,1593265391.434335
1593265391.435318,CFLciXVG6MgWPeYsk,123.145.120.99,23705,123.145.120.102,502,1,WRITE_SINGLE_COIL,response,0,1,F,1593265391.435318
1593265391.435468,CFLciXVG6MgWPeYsk,123.145.120.99,23705,123.145.120.102,502,1,WRITE_SINGLE_COIL,request,1,1,F,1593265391.435468
1593265391.438731,CFLciXVG6MgWPeYsk,123.145.120.99,23705,123.145.120.102,502,1,WRITE_SINGLE_COIL,response,1,1,F,1593265391.438731
1593265391.438899,CFLciXVG6MgWPeYsk,123.145.120.99,23705,123.145.120.102,502,1,WRITE_SINGLE_COIL,request,2,1,F,1593265391.438899
1593265391.441916,CFLciXVG6MgWPeYsk,123.145.120.99,23705,123.145.120.102,502,1,WRITE_SINGLE_COIL,response,2,1,F,1593265391.441916
1593265391.442171,CFLciXVG6MgWPeYsk,123.145.120.99,23705,123.145.120.102,502,1,WRITE_SINGLE_COIL,request,3,1,F,1593265391.442171
1593265391.445335,CFLciXVG6MgWPeYsk,123.145.120.99,23705,123.145.120.102,502,1,WRITE_SINGLE_COIL,response,3,1,F,1593265391.445335
1593265391.445462,CFLciXVG6MgWPeYsk,123.145.120.99,23705,123.145.120.102,502,1,WRITE_SINGLE_COIL,request,4,1,F,1593265391.445462
1593265391.448621,CFLciXVG6MgWPeYsk,123.145.120.99,23705,123.145.120.102,502,1,WRITE_SINGLE_COIL,response,4,1,F,1593265391.448621
1593265391.448789,CFLciXVG6MgWPeYsk,123.145.120.99,23705,123.145.120.102,502,1,WRITE_SINGLE_COIL,request,5,1,F,1593265391.448789
1593265391.451814,CFLciXVG6MgWPeYsk,123.145.120.99,23705,123.145.120.102,502,1,WRITE_SINGLE_COIL,response,5,1,F,1593265391.451814
1593265391.452142,CFLciXVG6MgWPeYsk,123.145.120.99,23705,123.145.120.102,502,1,WRITE_SINGLE_COIL,request,6,1,F,1593265391.452142
1593265391.455198,CFLciXVG6MgWPeYsk,123.145.120.99,23705,123.145.120.102,502,1,WRITE_SINGLE_COIL,response,6,1,F,1593265391.455198
1593265391.455509,CFLciXVG6MgWPeYsk,123.145.120.99,23705,123.145.120.102,502,1,WRITE_SINGLE_COIL,request,7,1,F,1593265391.455509
1593265391.458489,CFLciXVG6MgWPeYsk,123.145.120.99,23705,123.145.120.102,502,1,WRITE_SINGLE_COIL,response,7,1,F,1593265391.458489
1593265391.458668,CFLciXVG6MgWPeYsk,123.145.120.99,23705,123.145.120.102,502,1,WRITE_SINGLE_COIL,request,8,1,F,1593265391.458668
1593265391.461762,CFLciXVG6MgWPeYsk,123.145.120.99,23705,123.145.120.102,502,1,WRITE_SINGLE_COIL,response,8,1,F,1593265391.461762
1593265391.462005,CFLciXVG6MgWPeYsk,123.145.120.99,23705,123.145.120.102,502,1,WRITE_SINGLE_COIL,request,9,1,F,1593265391.462005
1593265391.465106,CFLciXVG6MgWPeYsk,123.145.120.99,23705,123.145.120.102,502,1,WRITE_SINGLE_COIL,response,9,1,F,1593265391.465106
1593265391.465219,CFLciXVG6MgWPeYsk,123.145.120.99,23705,123.145.120.102,502,1,WRITE_SINGLE_COIL,request,10,1,F,1593265391.465219
1593265391.468563,CFLciXVG6MgWPeYsk,123.145.120.99,23705,123.145.120.102,502,1,WRITE_SINGLE_COIL,response,10,1,F,1593265391.468563
1593265391.468644,CFLciXVG6MgWPeYsk,123.145.120.99,23705,123.145.120.102,502,1,WRITE_SINGLE_COIL,request,11,1,F,1593265391.468644
1593265391.471819,CFLciXVG6MgWPeYsk,123.145.120.99,23705,123.145.120.102,502,1,WRITE_SINGLE_COIL,response,11,1,F,1593265391.471819
1593265391.471929,CFLciXVG6MgWPeYsk,123.145.120.99,23705,123.145.120.102,502,1,WRITE_SINGLE_COIL,request,12,1,F,1593265391.471929
1593265391.475166,CFLciXVG6MgWPeYsk,123.145.120.99,23705,123.145.120.102,502,1,WRITE_SINGLE_COIL,response,12,1,F,1593265391.475166
1593265391.475251,CFLciXVG6MgWPeYsk,123.145.120.99,23705,123.145.120.102,502,1,WRITE_SINGLE_COIL,request,13,1,F,1593265391.475251
1593265391.478556,CFLciXVG6MgWPeYsk,123.145.120.99,23705,123.145.120.102,502,1,WRITE_SINGLE_COIL,response,13,1,F,1593265391.478556
